champion,voice_line,is_spoken,,,
Lux,You'll regret this.,TRUE,,,
Lux,Your circle has been broken!,TRUE,,,
Lux,Your ears may pop.,TRUE,,,
Lux,Your feeble light means nothing in the wake of my ambition.,TRUE,,,
Lux,Your flesh blackens.,TRUE,,,
Lux,Your flesh will boil.,TRUE,,,
Lux,Your lifeblood ebbs.,TRUE,,,
Lux,Your skin is turning the loveliest shade of blue.,TRUE,,,
Lux,You're all just kindling.,TRUE,,,
Lux,You're all wet.,TRUE,,,
Lux,You're going under.,TRUE,,,
Lux,You're grounded.,TRUE,,,
Lux,You're in my way.,TRUE,,,
Lux,You're just no match for me.,TRUE,,,
Lux,You're out of your element!,TRUE,,,
Lux,"You're still made of water, you know.",TRUE,,,
Lux,You're toast.,TRUE,,,
Lux,You've got a bad attitude!,TRUE,,,
Lux,You've let darkness take hold.,TRUE,,,
Lux,"Zeal, ambition, hunger.",TRUE,,,
Malphite,Caught between a rock… and a hard place.,TRUE,,,
Malphite,Die!,TRUE,,,
Malphite,GG!,TRUE,,,
Malphite,Going.,TRUE,,,
Malphite,Got it.,TRUE,,,
Malphite,Hurt!,TRUE,,,
Malphite,I'm moving as fast as I can.,TRUE,,,
Malphite,Kill.,TRUE,,,
Malphite,Let's rock.,TRUE,,,
Malphite,Okay.,TRUE,,,
Malphite,Pain!,TRUE,,,
Malphite,Rock solid.,TRUE,,,
Malphite,Smash!,TRUE,,,
Malphite,Stay down!,TRUE,,,
Malphite,Sure.,TRUE,,,
Malphite,Uh-huh.,TRUE,,,
Malphite,Wait… I lost?,TRUE,,,
Malphite,"Well, pebbles.",TRUE,,,
Malphite,Yes.,TRUE,,,
Malphite,You will lose.,TRUE,,,
Malzahar,"(Burps) ""I think a Voidling just came out!""",TRUE,,,
Malzahar,As was foreseen.,TRUE,,,
Malzahar,At once.,TRUE,,,
Malzahar,"Bow to the Void, or be consumed by it!",TRUE,,,
Malzahar,"Come mortal, witness your demise!",TRUE,,,
Malzahar,Do not challenge fate's will!,TRUE,,,
Malzahar,For the Void.,TRUE,,,
Malzahar,GG!,TRUE,,,
Malzahar,Icathia beckons.,TRUE,,,
Malzahar,In due course.,TRUE,,,
Malzahar,Inevitable.,TRUE,,,
Malzahar,It is done.,TRUE,,,
Malzahar,It is in motion.,TRUE,,,
Malzahar,Mortality is weakness.,TRUE,,,
Malzahar,Oblivion awaits!,TRUE,,,
Malzahar,Second sight ordains it.,TRUE,,,
Malzahar,The Void will never accept defeat.,TRUE,,,
Malzahar,Their time is short.,TRUE,,,
Malzahar,We are timeless.,TRUE,,,
Malzahar,We demand sacrifice.,TRUE,,,
Malzahar,Without question.,TRUE,,,
Malzahar,"You shall never stop us, Kassadin.",TRUE,,,
Malzahar,Your fate cannot be avoided!,TRUE,,,
Malzahar,"Your gifts should be used in service of the Void, Kassadin.",TRUE,,,
Maokai,"""I love all my saplings - especially how they taste."" (gulp)",TRUE,,,
Maokai,"""If only the humans were vegetarians."" (gulp)",TRUE,,,
Maokai,"""The circle of life starts with death!"" (gulp)",TRUE,,,
Maokai,"A dangerous bloom, that one.",TRUE,,,
Maokai,A friend of the forest no more.,TRUE,,,
Maokai,A lantern? Ha! The forest is very dark indeed.,TRUE,,,
Maokai,"A shadow has fallen, as men have fallen.",TRUE,,,
Maokai,"A voice follows this one! A song, like those in the Mist!",TRUE,,,
Maokai,An axe is no danger if I cut you down first!,TRUE,,,
Maokai,Another blade stuck in my bark.,TRUE,,,
Maokai,Another pile of bones wearing a crown.,TRUE,,,
Maokai,Another shadow.,TRUE,,,
Maokai,Are you going to Treemoot this year? I'm going to dress up as a sassafras!,TRUE,,,
Maokai,"Away, my sapling.",TRUE,,,
Maokai,"Begone, vile spirit!",TRUE,,,
Maokai,"Beset by spirits, my home laid to waste!… And they call me twisted.",TRUE,,,
Maokai,Beware the mortals' gifts.,TRUE,,,
Maokai,Blood makes the grass grow.,TRUE,,,
Maokai,Bones break before branches.,TRUE,,,
Maokai,Burn through the Mist.,TRUE,,,
Maokai,"Careful, my sapling. Ivern is watching.",TRUE,,,
Maokai,Come and meet your end - and… a sapling or two.,TRUE,,,
Maokai,Darkness gathers on the Isles - from every depth.,TRUE,,,
Maokai,Demacia's walls will not stop the Black Mist.,TRUE,,,
Maokai,Didn't even notch my trunk.,TRUE,,,
Maokai,Do not defy nature!,TRUE,,,
Maokai,"Does this make you uncomfortable, Bramblefoot?",TRUE,,,
Maokai,Drink deep of what magic remains.,TRUE,,,
Maokai,"Enough bark, and there's no need for a bite.",TRUE,,,
Maokai,"Every step, defiance!",TRUE,,,
Maokai,Fight for the saplings!,TRUE,,,
Maokai,Flee into the forest? I am the forest.,TRUE,,,
Maokai,"Flee, my saplings… ",TRUE,,,
Maokai,Fools!,TRUE,,,
Maokai,"For the forest to bloom, I will tolerate your presence.",TRUE,,,
Maokai,"From a land where the trees are hardy and tall… and very, very cold.",TRUE,,,
Maokai,GG!,TRUE,,,
Maokai,Give them room to spread their leaves!,TRUE,,,
Maokai,"Greenfather, my sapling wishes to meet you.",TRUE,,,
Maokai,"Have you ever tried to dig through roots? Good luck, human.",TRUE,,,
Maokai,"Hold tight, my sapling.",TRUE,,,
Maokai,Hope blooms anew.,TRUE,,,
Maokai,How my branches groan!,TRUE,,,
Maokai,Human nature? Pah!,TRUE,,,
Maokai,I am no abomination!,TRUE,,,
Maokai,I am nothing like you! I can't be!,TRUE,,,
Maokai,I can watch the mortals doom themselves from here.,TRUE,,,
Maokai,I cannot find peace! Not even in the smallest branch!,TRUE,,,
Maokai,I cannot stop - the forest needs me.,TRUE,,,
Maokai,I do nature's bidding… to the very end.,TRUE,,,
Maokai,I do tend to punch things.,TRUE,,,
Maokai,"I fight to free you as well, though a hatchet would suffice.",TRUE,,,
Maokai,"I hear your skittering, mortal.",TRUE,,,
Maokai,I once had peace. It is better to have purpose!,TRUE,,,
Maokai,I rage against this curse!,TRUE,,,
Maokai,I refuse to wilt.,TRUE,,,
Maokai,I will end this misuse of magic!,TRUE,,,
Maokai,"I will fight for every pebble, every blade of grass.",TRUE,,,
Maokai,I will punish their wickedness.,TRUE,,,
Maokai,I will show them what was lost in the Ruination.,TRUE,,,
Maokai,I will sow fear.,TRUE,,,
Maokai,I wondered what happened to that tree.,TRUE,,,
Maokai,"I would end your burden, but it always returns.",TRUE,,,
Maokai,I'd like you more if you were a fox.,TRUE,,,
Maokai,"If a human screams in the forest, will anyone hear it?",TRUE,,,
Maokai,"If I am already lost, I will take them with me.",TRUE,,,
Maokai,I'll show you 'twisted'!,TRUE,,,
Maokai,Impressive words - but I'm a tree. I don't care.,TRUE,,,
Maokai,"In the end, darkness destroys itself.",TRUE,,,
Maokai,"In the end, they all scream!",TRUE,,,
Maokai,Is it woven from branches? I can never tell.,TRUE,,,
Maokai,It is good to ungnarl my limbs.,TRUE,,,
Maokai,It is in my nature.,TRUE,,,
Maokai,It is the Isles that were betrayed!,TRUE,,,
Maokai,"It is torture enough being near you, spirit.",TRUE,,,
Maokai,It was a mistake to become human. You will share their doom.,TRUE,,,
Maokai,Kill them with kindness?,TRUE,,,
Maokai,Lashing roots!,TRUE,,,
Maokai,"Life can come back, once the earth is turned.",TRUE,,,
Maokai,Life feeds on death!,TRUE,,,
Maokai,Life here existed in a time before death.,TRUE,,,
Maokai,Life torn from your grasp.,TRUE,,,
Maokai,"Living or dead, they are all the same.",TRUE,,,
Maokai,Madness!,TRUE,,,
Maokai,"Magic came from nature, and will return to nature.",TRUE,,,
Maokai,Make like a tree and vacate the area.,TRUE,,,
Maokai,"Maokai grunts and then exhales, suffocating",TRUE,,,
Maokai,Mortal to the end.,TRUE,,,
Maokai,Mortals always invading.,TRUE,,,
Maokai,"Mortals irritate me, like an itch beneath my bark.",TRUE,,,
Maokai,Mortals? Hmph.,TRUE,,,
Maokai,My heartwood is pure.,TRUE,,,
Maokai,Nature conceals darkness.,TRUE,,,
Maokai,No.,TRUE,,,
Maokai,"Now, where did I put that sapling…?",TRUE,,,
Maokai,"Oh, what mortals will do for beauty. Kill, and wear pointy shoes.",TRUE,,,
Maokai,Once more into the grass.,TRUE,,,
Maokai,"Once my limbs reached for the sky, now for nearest mortal neck!",TRUE,,,
Maokai,"Once they were human. Now, they are only in my way.",TRUE,,,
Maokai,Once this land knew solitude.,TRUE,,,
Maokai,One of many shadows on the Isles. The Shadow of War.,TRUE,,,
Maokai,One with nature.,TRUE,,,
Maokai,Only men seek redemption.,TRUE,,,
Maokai,Patient as a tree.,TRUE,,,
Maokai,Protect what is pure.,TRUE,,,
Maokai,Pruning dead branches; and odd ones.,TRUE,,,
Maokai,Reckless mortals!,TRUE,,,
Maokai,Restoring life.,TRUE,,,
Maokai,Rival to the Ruined King - in ruin.,TRUE,,,
Maokai,Rooted out.,TRUE,,,
Maokai,Seek the forest's foes.,TRUE,,,
Maokai,"Silence, mortal. You only give voice to darkness.",TRUE,,,
Maokai,"So much life, stolen!",TRUE,,,
Maokai,So this is what they call getting stumped.,TRUE,,,
Maokai,So you're what passes for a hero among the fleshlings?,TRUE,,,
Maokai,Spirit of vengeance? And what of the forest?,TRUE,,,
Maokai,Stand back!,TRUE,,,
Maokai,Stillness is not peace! It is death!,TRUE,,,
Maokai,Stop carving words into my bark! Everyone knows G <3 K!,TRUE,,,
Maokai,Stop putting web in my branches!,TRUE,,,
Maokai,Strength starts in the roots - and you have none.,TRUE,,,
Maokai,The blessed waters turn within me.,TRUE,,,
Maokai,"The forest clings to life, and you would end it!",TRUE,,,
Maokai,The forest… ,TRUE,,,
Maokai,"The green in these plants, it is something I have lost.",TRUE,,,
Maokai,The Greenfather spreads life. The Mist will end it.,TRUE,,,
Maokai,The grove beckons.,TRUE,,,
Maokai,The idol is over.,TRUE,,,
Maokai,The Isles have forgotten more than just your name.,TRUE,,,
Maokai,The Isles will be cleansed!,TRUE,,,
Maokai,The Isles will bloom again!,TRUE,,,
Maokai,The maelstrom has not ended!,TRUE,,,
Maokai,"The Mist haunts my every move, yet I resist.",TRUE,,,
Maokai,The most beautiful flowers have the sharpest thorns.,TRUE,,,
Maokai,The sapling does not fall far from the treant!,TRUE,,,
Maokai,The sapling of the god Willow.,TRUE,,,
Maokai,"The saplings wish to hear your dirge. Please, sing it… while I destroy you!",TRUE,,,
Maokai,The seeds of your destruction!,TRUE,,,
Maokai,"The song of life, now silent.",TRUE,,,
Maokai,The soul of the Isles is lost - beyond your grasp.,TRUE,,,
Maokai,The trees have learned violence.,TRUE,,,
Maokai,The water of life succumbed to death. The mortals will follow.,TRUE,,,
Maokai,The young sprouts beneath my feet… they tremble.,TRUE,,,
Maokai,"There is beauty here, even now, in the human's fear.",TRUE,,,
Maokai,There is life still untouched by the Mist.,TRUE,,,
Maokai,There is rot within!,TRUE,,,
Maokai,There is still life enough within me to grant you death.,TRUE,,,
Maokai,They trample life! I will trample them!,TRUE,,,
Maokai,This power is mine to command.,TRUE,,,
Maokai,This will leave splinters!,TRUE,,,
Maokai,To aid the waters within my wood.,TRUE,,,
Maokai,To bleed the bloodless.,TRUE,,,
Maokai,"To find life, I will snuff yours out.",TRUE,,,
Maokai,"To rest, if only you could.",TRUE,,,
Maokai,To strike a blow for nature.,TRUE,,,
Maokai,To the soil… ,TRUE,,,
Maokai,Torment at your peril.,TRUE,,,
Maokai,"Trample that blade of grass, horseman. I dare you.",TRUE,,,
Maokai,Uprooted.,TRUE,,,
Maokai,Vengeance bears the sweetest fruit.,TRUE,,,
Maokai,"Vengeance may be hollow, but so is my trunk!",TRUE,,,
Maokai,We must pull up our roots; darkness corrupts the land.,TRUE,,,
Maokai,"What have you wrought, mortals? What have I?",TRUE,,,
Maokai,"Where men fall, saplings rise!",TRUE,,,
Maokai,Wood knocks back!,TRUE,,,
Maokai,Wretched souls!,TRUE,,,
Maokai,Yordle… Stay out of my trunk!,TRUE,,,
Maokai,"You create only destruction, Star Forger.",TRUE,,,
Maokai,You defile the grove!,TRUE,,,
Maokai,You forgot your roots!,TRUE,,,
Maokai,You give sticks a bad name - and fiddles too!,TRUE,,,
Maokai,You make me glad I don't have ears.,TRUE,,,
Maokai,You would fight the forest in the forest?,TRUE,,,
Maokai,You would scour the Isles without planting a seed.,TRUE,,,
Maokai,Your existence was not meant to be.,TRUE,,,
Maokai,Your life bloom fades!,TRUE,,,
Maokai,Your reckoning will come either way.,TRUE,,,
Master Yi,A darkness lurks within me.,TRUE,,,
Master Yi,A master stroke!,TRUE,,,
Master Yi,A moment…,TRUE,,,
Master Yi,A spirit cannot be engineered.,TRUE,,,
Master Yi,A swordsman lives in the reflection of his blade.,TRUE,,,
Master Yi,"A teacher's wisdom is earned with every scar, every mark.",TRUE,,,
Master Yi,A true master is an eternal student.,TRUE,,,
Master Yi,Acceleration potential increased.,TRUE,,,
Master Yi,"Again! We will fix your mistakes together, Kai'Sa.",TRUE,,,
Master Yi,All skill!,TRUE,,,
Master Yi,Anger gives motivation without purpose.,TRUE,,,
Master Yi,Another stain upon the ground.,TRUE,,,
Master Yi,Are these from the city?,TRUE,,,
Master Yi,Armor only defends against the imprecise.,TRUE,,,
Master Yi,Battles are lessons. Learning is the hard part.,TRUE,,,
Master Yi,Be mindful.,TRUE,,,
Master Yi,Blade and body.,TRUE,,,
Master Yi,Blot it out!,TRUE,,,
Master Yi,Cannon fodder!,TRUE,,,
Master Yi,Careful! They're missing.,TRUE,,,
Master Yi,Center…,TRUE,,,
Master Yi,Choose your moment wisely.,TRUE,,,
Master Yi,"Come to check in on your pawn, Aurelion Sol?",TRUE,,,
Master Yi,Come!,TRUE,,,
Master Yi,Countless cries echo from this blade.,TRUE,,,
Master Yi,"Cut by cut, our enemies fall!",TRUE,,,
Master Yi,Death has marked our enemies. Let us show them.,TRUE,,,
Master Yi,Defend yourself.,TRUE,,,
Master Yi,Defending.,TRUE,,,
Master Yi,Demons hide among us.,TRUE,,,
Master Yi,Did I get under your skin?,TRUE,,,
Master Yi,Did you miss it?,TRUE,,,
Master Yi,Die and learn!,TRUE,,,
Master Yi,"Do I know you, Man of Masks? You seem… so familiar…",TRUE,,,
Master Yi,Do not forget failure.,TRUE,,,
Master Yi,Do not let your pride blind you.,TRUE,,,
Master Yi,Do not trust corrupted memories.,TRUE,,,
Master Yi,Doubt is the greatest enemy.,TRUE,,,
Master Yi,Down with the Cabal!,TRUE,,,
Master Yi,Dragon take you.,TRUE,,,
Master Yi,Even ink… bleeds…,TRUE,,,
Master Yi,Even teachers are students.,TRUE,,,
Master Yi,Even the mightiest may fall!,TRUE,,,
Master Yi,"Everyone's ink is unique, and 'unique' is powerful.",TRUE,,,
Master Yi,Experience yields many gifts.,TRUE,,,
Master Yi,Expose their weaknesses.,TRUE,,,
Master Yi,Eyes open!,TRUE,,,
Master Yi,Face your demon.,TRUE,,,
Master Yi,Face your shadow!,TRUE,,,
Master Yi,Fear will not save you.,TRUE,,,
Master Yi,Field active.,TRUE,,,
Master Yi,Flow!,TRUE,,,
Master Yi,"Focus, Kai'Sa. When you call, your ink will answer.",TRUE,,,
Master Yi,Foolish mistakes are a fine teacher.,TRUE,,,
Master Yi,"For my city, for my family, for our freedom.",TRUE,,,
Master Yi,For the cause!,TRUE,,,
Master Yi,Form before strength.,TRUE,,,
Master Yi,GG!,TRUE,,,
Master Yi,"Greater power, greater burdens.",TRUE,,,
Master Yi,Guns? Let us see how steady your hands are.,TRUE,,,
Master Yi,Have I died?,TRUE,,,
Master Yi,How many must pay for a king's loss?,TRUE,,,
Master Yi,Humanity has faltered.,TRUE,,,
Master Yi,"I am an Inkshadow Warrior, forever marked by my path.",TRUE,,,
Master Yi,I am no one's pawn.,TRUE,,,
Master Yi,I am unbreakable.,TRUE,,,
Master Yi,"I believe I have time for a sparring match, Yasuo. Draw your blade.",TRUE,,,
Master Yi,I cannot join my family yet.,TRUE,,,
Master Yi,I cannot teach you common sense.,TRUE,,,
Master Yi,I fight on borrowed time. Let's move.,TRUE,,,
Master Yi,"I gave my lifespan. Others traded freedom, independence, their soul…",TRUE,,,
Master Yi,I have held this sword… always.,TRUE,,,
Master Yi,"I have known this blade my entire—whoa, where did that come from?",TRUE,,,
Master Yi,I have not run dry.,TRUE,,,
Master Yi,I must move faster.,TRUE,,,
Master Yi,I must remind myself that I am more than what I sacrificed.,TRUE,,,
Master Yi,I remember a warmth called… hope.,TRUE,,,
Master Yi,I return once more… Better than the alternative.,TRUE,,,
Master Yi,I see the edge of living.,TRUE,,,
Master Yi,"I was a student of my city. Now, I am a teacher… far from home.",TRUE,,,
Master Yi,I will leave my mark upon the world.,TRUE,,,
Master Yi,I will not be stopped so easily.,TRUE,,,
Master Yi,I will not know peace… I have accepted that.,TRUE,,,
Master Yi,I will return.,TRUE,,,
Master Yi,I will show you the path.,TRUE,,,
Master Yi,I will take an eye! …As if I don't have enough already.,TRUE,,,
Master Yi,I will teach you the way of the sword.,TRUE,,,
Master Yi,"I win this time, Yasuo. I assume you want a rematch?",TRUE,,,
Master Yi,I wish I had more time.,TRUE,,,
Master Yi,I won't stop.,TRUE,,,
Master Yi,"If my pain lends me strength, may my strength prevent the pain of others.",TRUE,,,
Master Yi,I'll be there!,TRUE,,,
Master Yi,"In me,  Wuju lives on.",TRUE,,,
Master Yi,"In me, their memory lives on.",TRUE,,,
Master Yi,"In Rabadon, you serve the Cabal or you die fighting.",TRUE,,,
Master Yi,Infinite possibilities lie before me.,TRUE,,,
Master Yi,Infusing.,TRUE,,,
Master Yi,Ink and blood both stain the soul.,TRUE,,,
Master Yi,Ink unbound!,TRUE,,,
Master Yi,Isolate the radicals.,TRUE,,,
Master Yi,It seems you picked the wrong side.,TRUE,,,
Master Yi,It's been a while since I could go shopping.,TRUE,,,
Master Yi,It's too quiet out here. I miss the city's sounds.,TRUE,,,
Master Yi,Keep up!,TRUE,,,
Master Yi,Let us begin.,TRUE,,,
Master Yi,"Let us test our skills, Wukong.",TRUE,,,
Master Yi,Let's keep up the momentum.,TRUE,,,
Master Yi,"Let's teach them a lesson, shall we?",TRUE,,,
Master Yi,Look inward.,TRUE,,,
Master Yi,Magic sings in our blood. The ink simply listens.,TRUE,,,
Master Yi,"Many foes, one strike!",TRUE,,,
Master Yi,"Masked man, you are strangely… forgettable.",TRUE,,,
Master Yi,Memories… like shadows in the fog…,TRUE,,,
Master Yi,Mercy is stilling a chaotic mind.,TRUE,,,
Master Yi,Mind and body.,TRUE,,,
Master Yi,Momentum can shift in an instant.,TRUE,,,
Master Yi,Monsters come in all forms.,TRUE,,,
Master Yi,Moths should not carry torches.,TRUE,,,
Master Yi,My blade is yours.,TRUE,,,
Master Yi,My condolences.,TRUE,,,
Master Yi,My contract is a sacrifice inked on my skin.,TRUE,,,
Master Yi,My eyes are clouded.,TRUE,,,
Master Yi,My future for my ink. That was the deal.,TRUE,,,
Master Yi,My mind… is free.,TRUE,,,
Master Yi,My name… is Yi.,TRUE,,,
Master Yi,My price… is paid…,TRUE,,,
Master Yi,My skin tells a story. My scars are chapters. My ink is my legend.,TRUE,,,
Master Yi,My spirit breathes.,TRUE,,,
Master Yi,"My time is not up yet, Aurelion Sol.",TRUE,,,
Master Yi,Never await victory.,TRUE,,,
Master Yi,No person is without vulnerability.,TRUE,,,
Master Yi,No stronghold is safe.,TRUE,,,
Master Yi,"No, no, no, NO—!  Augh…",TRUE,,,
Master Yi,None are without guilt.,TRUE,,,
Master Yi,Observe!,TRUE,,,
Master Yi,Observe.,TRUE,,,
Master Yi,"One cut, of many.",TRUE,,,
Master Yi,One more thing to get revenge for.,TRUE,,,
Master Yi,Order must be enforced.,TRUE,,,
Master Yi,Our enemies must try harder. They will try harder. Let them.,TRUE,,,
Master Yi,Our enemies picked the wrong side. Their mistake.,TRUE,,,
Master Yi,Our fates converge.,TRUE,,,
Master Yi,Painted black.,TRUE,,,
Master Yi,Perfection can be achieved.,TRUE,,,
Master Yi,Possible update required. I'm seeing giant monkeys.,TRUE,,,
Master Yi,Practice makes skill. Skill makes power.,TRUE,,,
Master Yi,Predict their movements.,TRUE,,,
Master Yi,Progress requires only a blade… that produces more blades…,TRUE,,,
Master Yi,"Pupil, show me what you have learned.",TRUE,,,
Master Yi,Quit monkeying around!,TRUE,,,
Master Yi,Recharging.,TRUE,,,
Master Yi,Reconstituting.,TRUE,,,
Master Yi,Remote sensor activated.,TRUE,,,
Master Yi,Resisting injustice is always just.,TRUE,,,
Master Yi,Run or fight!,TRUE,,,
Master Yi,Seal my wounds.,TRUE,,,
Master Yi,Shadows can only hide from the light.,TRUE,,,
Master Yi,Shh! I'm meditating.,TRUE,,,
Master Yi,Shh! I'm recalibrating.,TRUE,,,
Master Yi,Sink into shadow!,TRUE,,,
Master Yi,So fast.,TRUE,,,
Master Yi,Some lives persist in error.,TRUE,,,
Master Yi,Someone must lose.,TRUE,,,
Master Yi,Something… beyond my vision.,TRUE,,,
Master Yi,Sometimes you must draw a line.,TRUE,,,
