,champion,voice_line,is_spoken
221,Leona,Don't need a gun to make a statement.,True
222,Leona,Bullets can't kill conviction.,True
223,Leona,These boots are made for walkin'.,True
224,Leona,"The <span style=""white-space:pre""><span class=""inline-image label-after skin-icon"" data-champion=""Mordekaiser"" data-game=""lol"" data-param="""" data-skin=""High Noon"" style=""display:inline;white-space:pre;""><span data-width=""20"" style=""display:inline-block;position:relative;""><a href=""/wiki/Mordekaiser/LoL/Cosmetics"" title=""Automatic Devil""><img alt=""Automatic Devil"" class=""lazyload"" data-image-key=""Mordekaiser_HighNoonCircle.png"" data-image-name=""Mordekaiser HighNoonCircle.png"" data-src=""https://static.wikia.nocookie.net/leagueoflegends/images/3/3c/Mordekaiser_HighNoonCircle.png/revision/latest/scale-to-width-down/20?cb=20220427013510"" decoding=""async"" height=""20"" src=""data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"" width=""20""/></a></span> <span style=""white-space:normal;""><a href=""/wiki/Mordekaiser/LoL/Cosmetics"" title=""Mordekaiser/LoL/Cosmetics"">Automatic Devil</a></span></span></span> won't know what hit him.",True
225,Leona,"Devils can die, same as men.",True
226,Leona,Even the sky feels bigger out here...,True
227,Leona,"I ain't no law man, just a concerned citizen.",True
228,Leona,I don't give one wit about some old 'prophecy.',True
229,Leona,Wicked men meet wicked ends.,True
230,Leona,Somethin' wicked this way rides.,True
231,Leona,Ain't got no time to write a letter to my sweetheart...,True
232,Leona,My heart is steely as any machine.,True
233,Leona,"A lady fights if, and when, she must.",True
234,Leona,"Bessie, we ain't in Bandle anymore.",True
235,Leona,I got folks back home I'm fightin' for.,True
236,Leona,The Solari name ain't endin' in tragedy.,True
237,Leona,Ain't no glory in the West.,True
238,Leona,I aim to behave. My companions ain't helpin'.,True
239,Leona,"When dancing with devils, the lady leads.",True
240,Leona,I'll never get this brimstone outta my skirt...,True
241,Leona,The Harbingers have arrived.,True
242,Leona,My family is countin' on me.,True
243,Leona,The West changes a woman.,True
244,Leona,They don't teach <b>this</b> in cotillion.,True
245,Leona,"Gentlemen callers? Hmph, ain't got time for that.",True
246,Leona,Danger suits me just fine.,True
247,Leona,They see a lamb. They face a lion.,True
248,Leona,It ain't foolish to believe in kindness!,True
249,Leona,Gumption and a sword will get you far.,True
250,Leona,A rail baron is just a man in a fancy hat thinkin' he's better than other folk.,True
251,Leona,"The more I learn about the West, the less I know...",True
252,Leona,"Courage is staring down the barrel of evil, and not gettin' gun-shy.",True
253,Leona,"Bandle Bay's got sin and vice, alright. But the West is a different beast.",True
254,Leona,The Sulfur Rail is a wretched train. Endless damnation and not a single prayer.,True
255,Leona,I want my family fortune back. If I fail... we ain't got nothin'.,True
256,Leona,"""Devils, angels, Outsiders... huh. The West makes strange bedfellows.",False
257,Leona,This sword ain't no magic o' mine. But I can make it my own.,True
258,Leona,They call us 'Harbingers.' I reckon we are - harbingers of our own destiny.,True
259,Leona,The fate of my family is cause enough to raise a little hell.,True
260,Leona,"It's her, the clockwork angel! ...She <b>is</b> beautiful.",True
261,Leona,Diana... do my eyes deceive me?,True
262,Leona,"All sorts of questionable gentlemen wander 'round these parts, don't they?",True
263,Leona,"I made no bet with the Outsiders, miss Couteau. Ain't no debt to collect from me.",True
264,Leona,"...Pardon me sir, your coat is on fire - oh, that's just you.",True
265,Leona,The King of the Sulfur Rail himself. You got something that belongs to me.,True
266,Leona,"Why run with <b>them</b>, miss Samira? Help us. Use your magic for good.",True
267,Leona,"An angel heart with a demon gun... horse? Well, I'll be.",True
268,Leona,"My goodness, what are you? You ain't no angel.",True
269,Leona,"Mister Kench, you'll let me know when you call in that favor, won't you?",True
270,Leona,"You're a demon, mister Talon. But it looks like the angels ain't done with you.",True
271,Leona,"Don't know what you are, mister Twitch, but <b>death</b> walks with you.",True
272,Leona,"It ain't an angel's way to give up, mister Varus.",True
273,Leona,"Your 'helping' is hurting folks, Dr. Viktor. Let the souls go!",True
274,Leona,And here I thought I'd seen the wildest the West had to offer.,True
275,Leona,"Leona throws her umbrella upward, which opens mid-air. She grabs and holds it over her head.",False
276,Leona,A lady needs her shade.,True
277,Leona,Leona opens her umbrella and uses it to float above a hellfire pit.,False
278,Leona,Reckon I could just float away!,True
279,Leona,Joke's gotta be funny for a lady to laugh at it.,True
280,Leona,Leona laughs heartily.,False
281,Leona,Can't rain on my parade!,True
282,Leona,Leona grunts.,False
283,Leona,Leona grunts.,False
284,Leona,Leona grunts.,False
285,Leona,Leona shouts.,False
286,Leona,Posture.,True
287,Leona,"Now, promenade!",True
288,Leona,I'm friendly.  My blade ain't.,True
289,Leona,I declare!,True
290,Leona,Fight like a lady!,True
291,Leona,Ain't personal.,True
292,Leona,My stars!,True
293,Leona,You got some nerve!,True
294,Leona,On your guard.,True
295,Leona,Mind your manners.,True
296,Leona,Know how to duel?,True
297,Leona,Skip the ten paces!,True
298,Leona,Ya ain't winnin'.,True
299,Leona,"Step aside, please.",True
300,Leona,Pardon me.,True
301,Leona,Stand up straight!,True
302,Leona,You oughta stop.,True
303,Leona,Nope.,True
304,Leona,Think twice.,True
305,Leona,Watch it!,True
306,Leona,Don't you dare!,True
307,Leona,Be my guest.,True
308,Leona,Leona grunts.,False
309,Leona,Leona grunts.,False
310,Leona,Leona shouts.,False
311,Leona,Ain't budgin'!,True
312,Leona,I ain't afraid!,True
313,Leona,Stand strong!,True
314,Leona,<b>Do not</b> touch me!,True
315,Leona,True grit.,True
316,Leona,I defend myself.,True
317,Leona,Come here!,True
318,Leona,Charge!,True
319,Leona,Yee-ha!,True
320,Leona,Let's ride!,True
321,Leona,Deadeye!,True
322,Leona,Leona shouts.,False
323,Leona,Leona shouts.,False
324,Leona,Leona shouts.,False
325,Leona,<b>Fire and wrath!</b>,True
326,Leona,<b>You will burn!</b>,True
327,Leona,<b>Condemnation!</b>,True
328,Leona,Leona shouts loudly and angrily.,False
329,Leona,Leona shouts loudly and angrily.,False
330,Leona,Hell hath no fury like a lady scorned!,True
331,Leona,Bless your heart.,True
332,Leona,You poor damn soul.,True
333,Leona,"The quick, and the dead.",True
334,Leona,A little advice: don't take the train.,True
335,Leona,The vultures will keep you company.,True
336,Leona,"It was either you or me, darlin'.",True
337,Leona,May death find you kindly.,True
338,Leona,One for the buzzards.,True
339,Leona,"Out here, death is only the beginning.",True
340,Leona,"A few repairs, and you'll be good as new, miss Ashe.",True
341,Leona,"Just a mirage, after all... my Diana's tougher than that.",True
342,Leona,"Don't know if I killed the demon, or the man...",True
343,Leona,"You ain't hurtin' nobody while I'm around, 'your highness.'",True
344,Leona,Looks like the sword is mightier than the... gun-horse.,True
345,Leona,Y'all need to learn better manners.,True
346,Leona,Happy to lend a hand.,True
347,Leona,Much obliged.,True
348,Leona,Got interest in a train heist?,True
349,Leona,Pleasure doin' business.,True
350,Leona,A hand well-played.,True
351,Leona,Many hands make light work.,True
352,Leona,Ain't teamwork lovely?,True
353,Leona,"The first Harbinger rides an ivory steed, conquering all in her wake!",True
354,Leona,Ain't got the selection I'm used to...,True
355,Leona,"Pardon me, shopkeep.",True
356,Leona,Mind if I look at the top shelf?,True
357,Leona,Seems like power becomes me.,True
358,Leona,I'm beginnin' to get the hang of this.,True
359,Leona,What the devil is this power?!,True
360,Leona,"Why yes, I <b>am</b> a vision.",True
361,Leona,"Don't want no surprises, now...",True
362,Leona,Last thing we need is gettin' bush-whacked.,True
363,Leona,A lady is <b>always</b> prepared.,True
364,Leona,No pryin' eyes.,True
365,Leona,Peeping?  How uncouth!,True
366,Leona,"Be a dear, won't you?",True
367,Leona,How frightful!,True
368,Leona,Where is our 'company'?,True
369,Leona,I will arrive shortly.,True
370,Leona,"A lady must look her best, to do her best.",True
371,Leona,The road ain't any shorter for the weary.,True
372,Leona,"It's high time we refreshed ourselves, ain't it, Bessie?",True
373,Leona,These country roads ain't takin' <b>me</b> home.,True
374,Leona,Death don't conquer me...,True
375,Leona,I ain't finished yet...,True
376,Leona,Leona groans.,False
377,Leona,Leona groans.,False
378,Leona,"Dyin' here ain't my fate, it seems.",True
379,Leona,"I came for restitution, and I <b>will</b> see it through.",True
380,Leona,"I ain't done with the West, and it ain't done with me.",True
381,Leona,Day breaks upon the battlefield!,True
382,Leona,"You'll pay for your heresy, Diana!",True
383,Leona,GG!,True
384,Leona,"Alas, the sun sets once again.",True
385,Leona,If only I could be so grossly incandescent!,True
386,Leona,"<a class=""external text"" href=""//en.wikipedia.org/wiki/Macbeth"" rel=""nofollow noreferrer noopener"" target=""_blank"">Macbeth</a>",False
387,Leona,"<a class=""external text"" href=""//en.wikipedia.org/wiki/The_Wizard_of_Oz_(1939_film)"" rel=""nofollow noreferrer noopener"" target=""_blank"">The Wizard of Oz</a>.",False
0,Lillia,Me? A dream come true.,True
1,Lillia,They're scampering from me?,True
2,Lillia,Humans cast a spell every night. Every time they fall asleep.,True
3,Lillia,"The garden is filled with burls. The burls, with nightmares... Mother Tree, I'll remind them how to dream.",True
4,Lillia,"You can do this, Lillia. You are a strong, capable dream fawn. A-and you have a big stick. A-and you hit people with it but don't really mean it! Sorry.",True
5,Lillia,"Where are you, little lost dreams? I'll bring you to your home in the Dreaming Tree.",True
6,Lillia,"I'm glad you're with me, dream.",True
7,Lillia,In my garden—the garden—there's a tree—the tree.,True
8,Lillia,Night's falling in my garden. Leaves rustle like sheets! Why is...no one dreaming?,True
9,Lillia,"A little girl, lying on her bed. Be brave, dream. She needs you.",True
10,Lillia,"A festival of flowers? F-for me? Oh, not for me. Not for me.",True
11,Lillia,I met the strangest human in my forest. D-do you think they're here? I still have their dream.,True
12,Lillia,Spirit blossoms. Their petals are the tongues that allow the dead to speak. What happens when they're silent?,True
13,Lillia,"Oh, Mr. Root, you almost tripped me.",True
14,Lillia,"When they say goodnight, do you think they mean it?",True
15,Lillia,"Every time I hold my branch, I see the tree with my fingers.",True
16,Lillia,I'll stay in the forest...until I learn how to use doors.,True
17,Lillia,A curly mind twists towards possibilities!,True
18,Lillia,I'll just...look around for threats. Fifth time's the charm!,True
19,Lillia,I'll face anything...b-but won't look it in the eyes. Eep!,True
20,Lillia,A yawn is a smile before sleep.,True
21,Lillia,"Day dreams, night dreams, mid-morning dreams, dusk dreams!",True
22,Lillia,The beauty of the world beckons desires to be real.,True
23,Lillia,Time to out-trot my awkwardness!,True
24,Lillia,"How can I tip-toe, when I don't have toes?!",True
25,Lillia,Dreams help more than gardens grow.,True
26,Lillia,"When I'm quiet, I hear so many things.",True
27,Lillia,Quiet things are strong. That's why I'm whispering!,True
28,Lillia,The humans forget so much when they awake.,True
29,Lillia,"You'll be safe with me, dream.",True
30,Lillia,"I like talking to you, dream.",True
31,Lillia,Every human has a little sparkle.,True
32,Lillia,Nothing cries louder than loneliness.,True
33,Lillia,"Hold my branch with me, dream.",True
34,Lillia,What lies beneath the surface? We lie it down to see.,True
35,Lillia,I catch dreams so the humans can chase them.,True
36,Lillia,You have to close your eyes to open them. Wh-whoops!,True
37,Lillia,"Do you think day turns red because it sees night watching, o-or is it just me?",True
38,Lillia,"Dreams are funny things. Sometimes they have feathers, sometimes they are wooly, sometimes they lift me up like a bubble!",True
39,Lillia,"Everyone is so loud. They never say what they really mean. Really, really mean.",True
40,Lillia,"Humans think trees stand so tall, but they're lying on the air. You can hear them snore, and they're creaking!",True
41,Lillia,I want to meet a human...from over here. C-can they see me? Don't let them see me! I'm not ready! Eep!,True
42,Lillia,"Mother Tree used to have so many flowers. I hope you meet her one night, dream.",True
43,Lillia,"I can't stop from hiding, from being alone. But maybe, possibly, dream, someone will be alone with me.",True
44,Lillia,"Okay! Don't trip, don't trip—oops! Okay! Don't trip again, don't trip again—woah!",True
45,Lillia,Every direction here is straight. Where you leave is always behind you. No wonder the humans are lost.,True
46,Lillia,"My hooves are saying prance, but I-I...oh, too much pressure! Eep!",True
47,Lillia,"Dream, I'll tell you a secret."" *gasp* ""N-never mind. Someone might hear.",True
48,Lillia,"*gasp* ""A leaf rustled! Is it okay if I hug my branch? Hug...""",False
49,Lillia,"Don't see me, don't see me, don't see me, don't see me! See me.",True
50,Lillia,"Well met! ...Is what I would tell them, if I wasn't already running! Eep!",True
51,Lillia,"Do you think we've met before, in a dream we've both forgotten? Wouldn't that be wonderful?!",True
52,Lillia,"Th-they see us, dream! Scamper!",True
53,Lillia,"Would you...maybe, possibly, perhaps...want to dream with me?",True
54,Lillia,"You, over there! Do you hear me? Not you. Your dream!",True
55,Lillia,"Your dream calls to me! I-I hope you don't mind. Oh, you mind, don't you?",True
56,Lillia,"Some come to the garden lost. Others, to lose themselves. Like you, Ahri.",True
57,Lillia,Ivern! Am I still your favorite sprout? N-not that I have to be!,True
58,Lillia,You may have tasted...too much purple.,True
59,Lillia,"Neeko, can you teach me why the humans hide what's inside? Or...should I ask your flower?",True
60,Lillia,You've spread like a shadow no one sees–because it's within themselves!,True
61,Lillia,"Nightmares are desire turned inside out, and upside down, and..."" *gasp* ""Oh, dizzy!",True
62,Lillia,Running from problems won't solve them. But it makes me feel safe!,True
63,Lillia,"When he speaks, I hear your whisper, dream!",True
64,Lillia,"I feel your yearning. Deep down, it's what <span class=""inline-image label-after champion-icon"" data-champion=""Yasuo"" data-game=""lol"" data-param="""" data-skin=""Original"" style=""display:inline;white-space:pre;""><span class=""border"" data-width=""20"" style=""display:inline-block;position:relative;""><a href=""/wiki/Yasuo/LoL"" title=""he""><img alt=""he"" class=""thumbborder lazyload"" data-image-key=""Yasuo_OriginalSquare.png"" data-image-name=""Yasuo OriginalSquare.png"" data-src=""https://static.wikia.nocookie.net/leagueoflegends/images/a/ad/Yasuo_OriginalSquare.png/revision/latest/scale-to-width-down/20?cb=20150402222545"" decoding=""async"" height=""20"" src=""data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"" width=""20""/></a></span> <span style=""white-space:normal;""><a href=""/wiki/Yasuo/LoL"" title=""Yasuo/LoL"">he</a></span></span> wants too.",True
65,Lillia,"Why would you want to remove your mask, Yone? It's great for hidin'.",True
66,Lillia,"When trapped in fear, dreams become nightmares. We're fighting the same thing!",True
67,Lillia,"You bring many dreams, sparkly child, but also...much anguish.",True
68,Lillia,"Time to be mean, Lillia! ...Did it work?",True
69,Lillia,"Oh hello, bird! What little whisps have you—A-a-a-achoo!"" *gasp* ""Oopsie.",True
70,Lillia,Lillia laughs.,False
71,Lillia,Lillia hums.,False
72,Lillia,Lillia hums.,False
73,Lillia,Lillia grunts.,False
74,Lillia,Lillia grunts.,False
75,Lillia,Lillia grunts.,False
76,Lillia,Lillia grunts.,False
77,Lillia,Lillia grunts.,False
78,Lillia,Lillia grunts.,False
79,Lillia,Lillia grunts.,False
80,Lillia,Lillia grunts.,False
81,Lillia,Sorry... Sorry!,True
82,Lillia,Shush. It's the dream's turn to sleep.,True
83,Lillia,Dreams die when they're held too tight.,True
84,Lillia,Eeeep! I mean...eep.,True
85,Lillia,The magic is within you.,True
86,Lillia,I'm going in! For...some reason.,True
87,Lillia,"Ow! Wait, I hit you?",True
88,Lillia,Close your eyes so I can say hello.,True
89,Lillia,I knew you could sparkle!,True
90,Lillia,I know how to use this.,True
91,Lillia,It won't stop swinging!,True
